Game,PlayerFinalHandSum,DealerFinalHandSum,PlayerNumCards,DealerNumCards,DealerVisibleCard,PlayerActions,PlayerHandProgression,Outcome
6052,19,23,3,3,10,Hit Stick,9 19,Win
6053,18,21,2,3,6,Stick,18,Loss
6054,19,23,2,3,9,Stick,19,Win
6055,20,26,3,3,6,Hit Stick,10 20,Win
6056,16,18,3,3,5,Hit Stick,12 16,Loss
6057,19,19,3,3,7,Hit Stick,9 19,Draw
6058,20,20,4,2,10,Hit Hit Stick,21 14 20,Draw
6059,19,24,3,5,10,Hit Stick,21 19,Win
6060,18,24,2,3,10,Stick,18,Win
6061,15,21,3,3,4,Hit Stick,13 15,Loss
6062,14,21,2,3,10,Stick,14,Loss
6063,19,23,4,3,10,Hit Hit Stick,8 19 19,Win
6064,21,25,3,3,10,Hit Stick,11 21,Win
6065,18,17,3,3,6,Hit Stick,13 18,Win
6066,21,20,3,4,3,Hit Stick,11 21,Win
6067,20,21,2,2,1,Stick,20,Loss
6068,20,21,4,3,7,Hit Hit Stick,8 10 20,Loss
6069,17,21,2,3,9,Stick,17,Loss
6070,20,18,2,3,10,Stick,20,Win
6071,13,20,3,3,10,Hit Stick,10 13,Loss
6072,12,23,3,3,5,Hit Stick,11 12,Win
6073,17,22,3,3,10,Hit Stick,13 17,Win
6074,18,17,4,2,7,Hit Hit Stick,4 8 18,Win
6075,13,25,2,3,10,Stick,13,Win
6076,16,26,2,4,8,Stick,16,Win
6077,19,17,2,4,2,Stick,19,Win
6078,15,21,3,2,10,Hit Stick,13 15,Loss
6079,24,19,3,2,8,Hit,14,Loss
6080,20,19,2,2,10,Stick,20,Win
6081,15,23,3,4,3,Hit Stick,21 15,Win
6082,12,23,4,4,5,Hit Hit Stick,5 11 12,Win
6083,14,21,2,3,6,Stick,14,Loss
6084,15,20,2,3,2,Stick,15,Loss
6085,20,23,2,3,10,Stick,20,Win
6086,21,26,3,3,8,Hit Stick,21 21,Win
6087,17,18,3,3,1,Hit Stick,7 17,Loss
6088,18,17,2,3,2,Stick,18,Win
6089,15,20,2,3,10,Stick,15,Loss
6090,15,18,3,3,8,Hit Stick,20 15,Loss
6091,18,18,2,3,2,Stick,18,Draw
6092,18,18,3,2,10,Hit Stick,11 18,Draw
6093,16,24,3,5,3,Hit Stick,6 16,Win
6094,17,20,2,2,10,Stick,17,Loss
6095,14,25,4,3,6,Hit Hit Stick,13 14 14,Win
6096,20,18,2,2,8,Stick,20,Win
6097,16,20,3,2,10,Hit Stick,14 16,Loss
